,age,current_language,first_language,gender,script,affect,phone_position,file_name,chunk_name,phone_model
123,40-60,English ,English,Woman,hungry action hippos fruit,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_7ad7164e-b4ad-4325-97ea-4d482e7f8532.wav,/final/chunk31.wav,Samsung note 20
124,18-24,English,English,Woman,hungry action hippos fruit,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_d98d450e-8121-47bf-a543-96a49456af8e.wav,/final/chunk21.wav,iPhone 11
125,18-24,English,English,Woman,hungry action hippos fruit,disgust,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_d98d450e-8121-47bf-a543-96a49456af8e.wav,/final/chunk60.wav,iPhone 11
126,25-39,English,English ,Woman,snow meteor down the chimney,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_8703953d-1bb7-422e-9681-06202403e0c0.wav,/final/chunk32.wav,iPhone SE 2020
127,40-60,English ,English ,Man,banana and mustard sandwiches,disgust,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_7e542f5c-6967-4d04-80e9-00d8610b41ff.wav,/final/chunk31.wav,iPhone 12 mini
128,60 and over,English,English,Woman,another dog secretary show,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e.wav,/final/chunk40.wav,Iphone 13
129,60 and over,English,English,Woman,another dog secretary show,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_8999bd8f-da9a-4af5-9eb5-af4c69fa079e.wav,/final/chunk60.wav,Iphone 13
130,18-24,English,English,Woman,zebra cats walking on lamps,joy,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c42f2c06-1775-4b3a-89b2-48c86321c7c4.wav,/final/chunk00.wav,iPhone XR
131,18-24,English,English,Woman,zebra cats walking on lamps,joy,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c42f2c06-1775-4b3a-89b2-48c86321c7c4.wav,/final/chunk20.wav,iPhone XR
132,18-24,English,English,Woman,zebra cats walking on lamps,joy,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_c42f2c06-1775-4b3a-89b2-48c86321c7c4.wav,/final/chunk30.wav,iPhone XR
133,40-60,English,French,Woman,hungry action hippos fruit,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_297ffa1b-475f-48cc-a16d-345e26a07fa4.wav,/final/chunk00.wav,android
134,40-60,English,French,Woman,hungry action hippos fruit,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_297ffa1b-475f-48cc-a16d-345e26a07fa4.wav,/final/chunk02.wav,android
135,25-39,English,English,Woman,banana and mustard sandwiches,fear,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_31b0a4de-6434-4f0b-a110-47b730d27cfd.wav,/final/chunk11.wav,iPhone 
136,18-24,English ,Swahili ,Man,the thunder break craze,anger,Place your phone in your pocket 6/19,/media/data/shout-data/shout_data_816fe7fb-3d72-45f2-bf0a-fa63d615bd81.wav,/final/chunk12.wav,Samsung A52
137,40-60,English ,English ,Woman,five dollar slaw onion cure,neutral,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_ed514259-acc6-4624-a16f-fed99ed564f8.wav,/final/chunk30.wav,IPhone
138,40-60,English ,English ,Woman,five dollar slaw onion cure,neutral,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_ed514259-acc6-4624-a16f-fed99ed564f8.wav,/final/chunk40.wav,IPhone
139,60 and over,English ,English ,Man,birds make new jingles,anger,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_e2d2d027-4df0-4e7a-9e1a-7979a7192883.wav,/final/chunk01.wav,Moto e
140,60 and over,English ,English ,Man,birds make new jingles,anger,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,/media/data/shout-data/shout_data_e2d2d027-4df0-4e7a-9e1a-7979a7192883.wav,/final/chunk61.wav,Moto e
141,25-39,English,Hindi,Woman,five special guest treasures,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7.wav,/final/chunk00.wav,iPhone XR
142,25-39,English,Hindi,Woman,five special guest treasures,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_f6bdaf8b-98c5-4730-be0e-0330a4d778e7.wav,/final/chunk20.wav,iPhone XR
143,25-39,English,English,Woman,hungry action hippos fruit,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_5a390fed-5187-4090-9366-89c5b47388f5.wav,/final/chunk40.wav,iPhone 12
144,40-60,English,English,Woman,snow meteor down the chimney,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_bb6c2a04-4fbb-46f8-8251-a4e2e57e32c2.wav,/final/chunk20.wav,iPhone 
145,40-60,English,French,Woman,hungry action hippos fruit,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5bd8ca89-c309-4d8c-8e4d-36c2b59081b7.wav,/final/chunk10.wav,android
146,40-60,English,French,Woman,hungry action hippos fruit,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5bd8ca89-c309-4d8c-8e4d-36c2b59081b7.wav,/final/chunk11.wav,android
147,40-60,English,French,Woman,hungry action hippos fruit,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_5bd8ca89-c309-4d8c-8e4d-36c2b59081b7.wav,/final/chunk12.wav,android
148,25-39,Norwegian ,Norwegian ,Man,join the Ear Look club,surprise,Place your phone in a bag and hold it next to your hip 7/19,/media/data/shout-data/shout_data_3dfcb458-0cb0-41dd-acde-b2e434172bc0.wav,/final/chunk09.wav,One + 8
149,25-39,Russian,Russian,Man,heavy undersea birthday pumpkins,neutral,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_5917cdb7-c961-40f6-9a13-5c91241bd5a2.wav,/final/chunk14.wav,Xiaomi Redmi Note 8T
150,25-39,English,English,Man,five special guest treasures,disgust,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_c07ab8fe-6763-4209-a531-57d5820c161e.wav,/final/chunk30.wav,Samsung Galaxy A32
151,25-39,English,English,Man,five special guest treasures,disgust,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_c07ab8fe-6763-4209-a531-57d5820c161e.wav,/final/chunk60.wav,Samsung Galaxy A32
152,40-60,English,English,Man,another dog secretary show,neutral,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_81072ce1-fc61-4a07-b967-b6610774642d.wav,/final/chunk10.wav,Samsung
154,60 and over,English ,English ,Man,the thunder break craze,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_5f329cfb-66df-4f4d-a927-b8a047afd22e.wav,/final/chunk31.wav,Moto e
155,60 and over,English ,English ,Man,the thunder break craze,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_5f329cfb-66df-4f4d-a927-b8a047afd22e.wav,/final/chunk41.wav,Moto e
156,60 and over,English ,English ,Man,the thunder break craze,anger,Place phone on the opposite side of the room in a bag 15/19,/media/data/shout-data/shout_data_5f329cfb-66df-4f4d-a927-b8a047afd22e.wav,/final/chunk51.wav,Moto e
157,40-60,English ,Spanish ,Man,hungry action hippos fruit,neutral,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_7a7dbed3-1b83-489f-9e79-30ea35081fd7.wav,/final/chunk10.wav,Google pixel 
158,40-60,English ,Spanish ,Man,hungry action hippos fruit,neutral,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_7a7dbed3-1b83-489f-9e79-30ea35081fd7.wav,/final/chunk20.wav,Google pixel 
159,40-60,English ,Spanish ,Man,hungry action hippos fruit,neutral,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_7a7dbed3-1b83-489f-9e79-30ea35081fd7.wav,/final/chunk33.wav,Google pixel 
160,25-39,English,Hungarian,Woman,fluffy baseboard yogurt division,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_66d21c51-f4c6-46e0-a2a0-dcbb55e09541.wav,/final/chunk00.wav,Samsung S8
161,25-39,English,Hungarian,Woman,fluffy baseboard yogurt division,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_66d21c51-f4c6-46e0-a2a0-dcbb55e09541.wav,/final/chunk01.wav,Samsung S8
162,25-39,English,Hungarian,Woman,fluffy baseboard yogurt division,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_66d21c51-f4c6-46e0-a2a0-dcbb55e09541.wav,/final/chunk20.wav,Samsung S8
163,18-24,English,Portuguese ,Woman,heavy undersea birthday pumpkins,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_c7cc0e8d-2412-40d9-9712-f48a8659671d.wav,/final/chunk01.wav,Galaxy S10
164,18-24,English,Portuguese ,Woman,heavy undersea birthday pumpkins,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_c7cc0e8d-2412-40d9-9712-f48a8659671d.wav,/final/chunk11.wav,Galaxy S10
165,18-24,English,Portuguese ,Woman,heavy undersea birthday pumpkins,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_c7cc0e8d-2412-40d9-9712-f48a8659671d.wav,/final/chunk31.wav,Galaxy S10
166,18-24,English,English,Woman,fluffy baseboard yogurt division,joy,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_cfe80cbb-a720-4022-a376-8fe654a5bd5f.wav,/final/chunk10.wav,iPhone XR
168,25-39,English ,English ,Woman,banana and mustard sandwiches,joy,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_fad6cd5b-37c1-4d7a-953d-cb93fbbbaac5.wav,/final/chunk11.wav,One plus 7T
169,25-39,English ,English ,Woman,banana and mustard sandwiches,joy,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_fad6cd5b-37c1-4d7a-953d-cb93fbbbaac5.wav,/final/chunk41.wav,One plus 7T
170,25-39,English,Hindi,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_2a59dff7-f0ad-461c-9767-05d760335eff.wav,/final/chunk00.wav,iPhone XR
171,25-39,English,Hindi,Woman,zebra cats walking on lamps,surprise,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_2a59dff7-f0ad-461c-9767-05d760335eff.wav,/final/chunk10.wav,iPhone XR
172,18-24,English,English,Woman,join the Ear Look club,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_73c7cf2a-deb5-4c87-9452-a39a011592e0.wav,/final/chunk10.wav,iPhone XS
173,18-24,English,English,Woman,join the Ear Look club,surprise,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,/media/data/shout-data/shout_data_73c7cf2a-deb5-4c87-9452-a39a011592e0.wav,/final/chunk51.wav,iPhone XS
174,40-60,English,English,Man,fluffy baseboard yogurt division,sadness,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_9d349eb2-f0fc-4cd1-941b-373d0c396198.wav,/final/chunk20.wav,Samsung
175,40-60,English,English,Man,fluffy baseboard yogurt division,sadness,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_9d349eb2-f0fc-4cd1-941b-373d0c396198.wav,/final/chunk30.wav,Samsung
176,60 and over,English,English,Woman,fluffy baseboard yogurt division,surprise,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_817d0dcf-e8d6-4c44-a5e1-f5b2a467ec3e.wav,/final/chunk30.wav,iPhone 13
177,25-39,English,Spanish,Man,hungry action hippos fruit,sadness,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_ba611f98-06b2-44cf-b005-12aa89a73668.wav,/final/chunk20.wav,iPhone
178,25-39,English,English,Woman,zebra cats walking on lamps,fear,Place phone on the opposite side of the room face up on any surface 12/19,/media/data/shout-data/shout_data_26ff1e06-415b-414a-b492-086da91826e7.wav,/final/chunk10.wav,IPhone 13 Max
179,40-60,English,English,Woman,snow meteor down the chimney,fear,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_ce44c1f8-4033-4a3a-bb9b-af35bbf9d1c5.wav,/final/chunk00.wav,iPhone 7
180,40-60,English,English,Woman,snow meteor down the chimney,fear,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_ce44c1f8-4033-4a3a-bb9b-af35bbf9d1c5.wav,/final/chunk30.wav,iPhone 7
181,25-39,English,English ,Woman,wolf ring lights are fantastic,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_47ef8a07-e3b8-48c3-92f5-7854ea4e32ee.wav,/final/chunk21.wav,Iphone
182,25-39,English,English ,Woman,wolf ring lights are fantastic,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_47ef8a07-e3b8-48c3-92f5-7854ea4e32ee.wav,/final/chunk31.wav,Iphone
183,18-24,English,Portuguese,Woman,zebra cats walking on lamps,sadness,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_e5231ab4-6830-418f-8e7e-083bcd294503.wav,/final/chunk10.wav,iPhone 11
184,18-24,English,Portuguese,Woman,zebra cats walking on lamps,sadness,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_e5231ab4-6830-418f-8e7e-083bcd294503.wav,/final/chunk50.wav,iPhone 11
185,18-24,English,Portuguese,Woman,zebra cats walking on lamps,sadness,Hold your phone next to your hip with your hand covering the mic 5/19,/media/data/shout-data/shout_data_e5231ab4-6830-418f-8e7e-083bcd294503.wav,/final/chunk70.wav,iPhone 11
186,25-39,English ,English,Man,snow meteor down the chimney,neutral,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_948a80a7-15eb-4b83-b75c-e6d2ceb1440d.wav,/final/chunk11.wav,iPhone 12
187,25-39,English ,English,Man,snow meteor down the chimney,neutral,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_948a80a7-15eb-4b83-b75c-e6d2ceb1440d.wav,/final/chunk20.wav,iPhone 12
188,25-39,English,English,Woman,banana and mustard sandwiches,disgust,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_9988a347-14cb-4cbe-a8dd-29ca584fcc23.wav,/final/chunk21.wav,IPhone 13 Max
